timestamp,load,gen_pv,price,P_pv_use,P_ch,P_dis,P_grid_imp,P_grid_exp,E
2024-07-07T01:00:00.000Z,0,4.202,-0.48,0,1.5750997,3,0,1.4249003,1
2024-07-07T02:00:00.000Z,0,7.164,-0.88,0,3,0,3,0,3.85
2024-07-07T03:00:00.000Z,0,9.482,-1.76,0,3,0,3,0,6.7
2024-07-07T04:00:00.000Z,0,10.349,-0.81,0,3,0.5225,2.4775,0,9
2024-07-07T05:00:00.000Z,0.934,3.722,-0.59,0,3,3,0.934,0,8.6921053
2024-07-07T06:00:00.000Z,0.386,1.932,-0.61,0,1.932,1.45113,0.86687,0,9
2024-07-07T07:00:00.000Z,0.723,3.715,0,0,0,3,0,2.277,5.8421053
2024-07-07T08:00:00.000Z,0.716,3.595,0,0,0,0.398815,0.317185,0,5.4223
2024-07-07T09:00:00.000Z,0.809,0.031,0,0,0.031,0,0.84,0,5.45175
2024-07-07T10:00:00.000Z,0.059,1.041,-0.01,0,1.041,0,1.1,0,6.4407
2024-07-07T11:00:00.000Z,0.597,2.333,-2,0,2.333,0,2.93,0,8.65705
2024-07-07T12:00:00.000Z,0.223,0.329,-2.01,0,0.329,0,0.552,0,8.9696
2024-07-07T13:00:00.000Z,0.856,0.028,-0.01,0,0.028,0,0.884,0,8.9962
2024-07-07T14:00:00.000Z,0.366,0.004,0,0,0.004,0,0.37,0,9
2024-07-07T15:00:00.000Z,0.628,0,120.53,0,0,0,0.628,0,9
2024-07-07T16:00:00.000Z,2.059,0,131.05,0,0,0,2.059,0,9
2024-07-07T17:00:00.000Z,0.529,0,155.05,0,0,1.6,0,1.071,7.3157895
2024-07-07T18:00:00.000Z,0.42,0,159.88,0,0,3,0,2.58,4.1578947
2024-07-07T19:00:00.000Z,0.395,0,159.3,0,0,3,0,2.605,1
2024-07-07T20:00:00.000Z,0.388,0,122.7,0,0,0,0.388,0,1
2024-07-07T21:00:00.000Z,0.383,0,106,0,0,0,0.383,0,1
2024-07-07T22:00:00.000Z,0.394,0,86.59,0,0,0,0.394,0,1
2024-07-07T23:00:00.000Z,0.294,0,80.83,0,0,0,0.294,0,1
2024-07-08T00:00:00.000Z,0.257,0.002,77.55,0,0.002,0,0.259,0,1.0019
2024-07-08T01:00:00.000Z,0.109,0.155,78.13,0,0.155,0,0.264,0,1.14915
2024-07-08T02:00:00.000Z,0.002,2.31,77.97,0,2.31,0,2.312,0,3.34365
2024-07-08T03:00:00.000Z,0.127,4.355,81.5,1.355,3,0,1.772,0,6.19365
2024-07-08T04:00:00.000Z,0.174,1.512,124.29,1.512,0,0,0,1.338,6.19365
2024-07-08T05:00:00.000Z,0.466,0.145,129.78,0.145,0,0,0.321,0,6.19365
2024-07-08T06:00:00.000Z,0.132,4.121,114.31,4.121,0,0,0,3.989,6.19365
2024-07-08T07:00:00.000Z,0.483,0,90.94,0,0,0,0.483,0,6.19365
2024-07-08T08:00:00.000Z,0.269,0.042,68.49,0,0.042,0,0.311,0,6.23355
2024-07-08T09:00:00.000Z,0.305,0.005,81.09,0,0.005,0,0.31,0,6.2383
2024-07-08T10:00:00.000Z,0.227,0.963,81.21,0,0.963,0,1.19,0,7.15315
2024-07-08T11:00:00.000Z,0.055,3.253,82.71,1.3089474,1.9440526,0,0.69010526,0,9
2024-07-08T12:00:00.000Z,0.034,2.707,89.67,2.707,0,0,0,2.673,9
2024-07-08T13:00:00.000Z,0,1.297,180,1.297,0,0,0,1.297,9
2024-07-08T14:00:00.000Z,0.69,0.227,98.74,0.227,0,0,0.463,0,9
2024-07-08T15:00:00.000Z,0.308,0.074,105.24,0.074,0,0,0.234,0,9
2024-07-08T16:00:00.000Z,0.524,0,165.77,0,0,0,0.524,0,9
2024-07-08T17:00:00.000Z,1.479,0,229.78,0,0,1.6,0,0.121,7.3157895
2024-07-08T18:00:00.000Z,0.393,0,328.89,0,0,3,0,2.607,4.1578947
2024-07-08T19:00:00.000Z,0.394,0,261.46,0,0,3,0,2.606,1
2024-07-08T20:00:00.000Z,0.397,0,175.24,0,0,0,0.397,0,1
2024-07-08T21:00:00.000Z,0.381,0,119.06,0,0,0,0.381,0,1
2024-07-08T22:00:00.000Z,0.372,0,180.6,0,0,0,0.372,0,1
2024-07-08T23:00:00.000Z,0.115,0.152,120.84,0.152,-0,0,0,0.037,1
2024-07-09T00:00:00.000Z,0.012,1.816,95.22,1.816,0,0,0,1.804,1
2024-07-09T01:00:00.000Z,0.001,4.671,92.68,4.671,0,0,0,4.67,1
2024-07-09T02:00:00.000Z,0.943,1.453,88.22,1.453,0,0,0,0.51,1
2024-07-09T03:00:00.000Z,0.197,0.556,120.85,0.556,0,0,0,0.359,1
2024-07-09T04:00:00.000Z,5.364,0.988,135.06,0.988,0,0,4.376,0,1
2024-07-09T05:00:00.000Z,2.262,1.84,135.05,1.84,0,0,0.422,0,1
2024-07-09T06:00:00.000Z,2.149,3.169,93.96,3.169,0,0,0,1.02,1
2024-07-09T07:00:00.000Z,1.422,4.624,66.94,4.624,0,0,0,3.202,1
2024-07-09T08:00:00.000Z,0.422,3.93,46.63,3.93,0,0,0,3.508,1
2024-07-09T09:00:00.000Z,0.197,2.388,33.71,2.2159474,0.17205263,0,0,1.8468947,1.16345
2024-07-09T10:00:00.000Z,0.006,3.643,28.83,0.643,3,0,2.363,0,4.01345
2024-07-09T11:00:00.000Z,0.097,2.512,25.27,0,2.512,0,2.609,0,6.39985
2024-07-09T12:00:00.000Z,0.003,2.737,26.68,0,2.737,0,2.74,0,9
2024-07-09T13:00:00.000Z,0.321,0.704,45.57,0.704,0,0,0,0.383,9
2024-07-09T14:00:00.000Z,1.57,0.088,73.78,0.088,0,0,1.482,0,9
2024-07-09T15:00:00.000Z,0.226,0.015,105.29,0.015,0,0,0.211,0,9
2024-07-09T16:00:00.000Z,0.796,0,143.61,0,0,0,0.796,0,9
2024-07-09T17:00:00.000Z,1.612,0,226.67,0,0,3,0,1.388,5.8421053
2024-07-09T18:00:00.000Z,0.56,0,237.78,0,0,3,0,2.44,2.6842105
2024-07-09T19:00:00.000Z,0.406,0,163.57,0,0,1.6,0,1.194,1
2024-07-09T20:00:00.000Z,0.399,0,135.08,0,0,0,0.399,0,1
2024-07-09T21:00:00.000Z,0.394,0,83.18,0,0,0,0.394,0,1
2024-07-09T22:00:00.000Z,0.39,0,57.39,0,0,0,0.39,0,1
2024-07-09T23:00:00.000Z,0.129,0.243,60.06,0.243,-0,0,0,0.114,1
2024-07-10T00:00:00.000Z,0,2.034,64.35,2.034,0,0,0,2.034,1
2024-07-10T01:00:00.000Z,0.075,3.286,57.68,3.286,0,0,0,3.211,1
2024-07-10T02:00:00.000Z,0,6.921,59.98,6.921,0,0,0,6.921,1
2024-07-10T03:00:00.000Z,0.002,8.547,116.02,8.547,0,0,0,8.545,1
2024-07-10T04:00:00.000Z,0.164,2.217,112.1,2.217,0,0,0,2.053,1
2024-07-10T05:00:00.000Z,0.254,0.395,112.08,0.395,0,0,0,0.141,1
2024-07-10T06:00:00.000Z,0.246,0.397,102.01,0.397,0,0,0,0.151,1
2024-07-10T07:00:00.000Z,0.296,0,84.93,0,0,0,0.296,0,1
2024-07-10T08:00:00.000Z,0.3,0,65,0,0,0,0.3,0,1
2024-07-10T09:00:00.000Z,0.088,4.678,54.98,4.678,0,0,0,4.59,1
2024-07-10T10:00:00.000Z,0.089,4.441,37.58,1.441,3,0,1.648,0,3.85
2024-07-10T11:00:00.000Z,0,5.262,33.85,2.262,3,0,0.738,0,6.7
2024-07-10T12:00:00.000Z,0.041,2.901,45.2,0.47994737,2.4210526,0,1.9821053,0,9
2024-07-10T13:00:00.000Z,0.094,1.017,69.43,1.017,0,0,0,0.923,9
2024-07-10T14:00:00.000Z,0.087,0.084,75.47,0.084,0,0,0.003,0,9
2024-07-10T15:00:00.000Z,0.981,0,111.55,0,0,0,0.981,0,9
2024-07-10T16:00:00.000Z,0.75,0,157.27,0,0,0,0.75,0,9
2024-07-10T17:00:00.000Z,1.914,0,242.76,0,0,1.6,0.314,0,7.3157895
2024-07-10T18:00:00.000Z,0.427,0,275,0,0,3,0,2.573,4.1578947
2024-07-10T19:00:00.000Z,0.421,0,245.02,0,0,3,0,2.579,1
2024-07-10T20:00:00.000Z,0.439,0,150.03,0,0,0,0.439,0,1
2024-07-10T21:00:00.000Z,0.392,0,135.53,0,0,0,0.392,0,1
2024-07-10T22:00:00.000Z,0.382,0,109.57,0,0,0,0.382,0,1
2024-07-10T23:00:00.000Z,0.108,0.273,89.33,0.273,-0,0,0,0.165,1
2024-07-11T00:00:00.000Z,0,2.344,84.52,2.344,0,0,0,2.344,1
2024-07-11T01:00:00.000Z,0.006,4.502,88.63,4.502,0,0,0,4.496,1
2024-07-11T02:00:00.000Z,0,7.02,86.77,7.02,0,0,0,7.02,1
2024-07-11T03:00:00.000Z,0.014,8.772,87.29,8.772,0,0,0,8.758,1
2024-07-11T04:00:00.000Z,0.001,10.719,123.6,10.36,0.359,0,0,10,1.34105
2024-07-11T05:00:00.000Z,0.123,8.081,120.23,8.081,0,0,0,7.958,1.34105
2024-07-11T06:00:00.000Z,0.35,0.214,106.53,0.214,0,0,0.136,0,1.34105
2024-07-11T07:00:00.000Z,0.266,0.283,89.89,0.283,0,0,0,0.017,1.34105
2024-07-11T08:00:00.000Z,0.236,1.384,80.94,1.384,0,0,0,1.148,1.34105
2024-07-11T09:00:00.000Z,0.236,3.823,68.42,1.5659474,2.2570526,0,0.92710526,0,3.48525
2024-07-11T10:00:00.000Z,0.122,2.805,60.34,0,2.805,0,2.927,0,6.15
2024-07-11T11:00:00.000Z,0,4.295,50,1.295,3,0,1.705,0,9
2024-07-11T12:00:00.000Z,0.056,0.769,83.79,0.769,0,0,0,0.713,9
2024-07-11T13:00:00.000Z,0.114,0.344,72.95,0.344,0,0,0,0.23,9
2024-07-11T14:00:00.000Z,0.761,0.17,93.26,0.17,0,0,0.591,0,9
2024-07-11T15:00:00.000Z,0.751,0,129.32,0,0,0,0.751,0,9
2024-07-11T16:00:00.000Z,0.43,0,150.08,0,0,0,0.43,0,9
2024-07-11T17:00:00.000Z,0.391,0,250.07,0,0,3,0,2.609,5.8421053
2024-07-11T18:00:00.000Z,0.381,0,265.65,0,0,3,0,2.619,2.6842105
2024-07-11T19:00:00.000Z,0.389,0,239.99,0,0,1.6,0,1.211,1
2024-07-11T20:00:00.000Z,0.403,0,121.59,0,0,0,0.403,0,1
2024-07-11T21:00:00.000Z,0.402,0,180.73,0,0,0,0.402,0,1
2024-07-11T22:00:00.000Z,0.402,0,142.2,0,0,0,0.402,0,1
2024-07-11T23:00:00.000Z,0.261,0.01,107.42,0.01,-0,0,0.251,0,1
2024-07-12T00:00:00.000Z,0.078,0.517,95.26,0.517,0,0,0,0.439,1
2024-07-12T01:00:00.000Z,0,2.61,92.5,2.61,0,0,0,2.61,1
2024-07-12T02:00:00.000Z,0.021,3.009,94.14,3.009,0,0,0,2.988,1
2024-07-12T03:00:00.000Z,0,2.847,100.34,2.847,0,0,0,2.847,1
2024-07-12T04:00:00.000Z,0.013,6.668,138.81,6.668,0,0,0,6.655,1
2024-07-12T05:00:00.000Z,0.089,6.155,157.28,6.155,0,0,0,6.066,1
2024-07-12T06:00:00.000Z,0.152,2.32,121.29,2.32,0,0,0,2.168,1
2024-07-12T07:00:00.000Z,0.257,1.451,200,1.451,0,0,0,1.194,1
2024-07-12T08:00:00.000Z,0.746,3.074,96.48,3.074,0,0,0,2.328,1
2024-07-12T09:00:00.000Z,0.094,6.48,91.48,6.48,0,0,0,6.386,1
2024-07-12T10:00:00.000Z,0.09,4.862,86.92,1.862,3,0,1.228,0,3.85
2024-07-12T11:00:00.000Z,0.084,4.661,85.52,1.661,3,0,1.423,0,6.7
2024-07-12T12:00:00.000Z,0,3.188,87.45,2.5398006,0.64819945,0,0,1.8916011,7.3157895
2024-07-12T13:00:00.000Z,0.519,0.764,111.21,0.764,0,0,0,0.245,7.3157895
2024-07-12T14:00:00.000Z,0.319,0.092,112.95,0.092,0,0,0.227,0,7.3157895
2024-07-12T15:00:00.000Z,0.332,0,128.68,0,0,0,0.332,0,7.3157895
2024-07-12T16:00:00.000Z,0.691,0,111.9,0,0,0,0.691,0,7.3157895
2024-07-12T17:00:00.000Z,0.473,0,189.99,0,0,0,0.473,0,7.3157895
2024-07-12T18:00:00.000Z,0.442,0,200.01,0,0,3,0,2.558,4.1578947
2024-07-12T19:00:00.000Z,0.416,0,200.04,0,0,3,0,2.584,1
2024-07-12T20:00:00.000Z,0.402,0,140.77,0,0,0,0.402,0,1
2024-07-12T21:00:00.000Z,1.164,0,114.72,0,0,0,1.164,0,1
2024-07-12T22:00:00.000Z,0.381,0,157.86,0,0,0,0.381,0,1
2024-07-12T23:00:00.000Z,0.145,0.114,83.99,0.114,-0,0,0.031,0,1
2024-07-13T00:00:00.000Z,0,2,17.38,0,2,0,2,0,2.9
2024-07-13T01:00:00.000Z,0,2.719,34.7,2.719,0,0,0,2.719,2.9
2024-07-13T02:00:00.000Z,0,3.659,51.66,3.659,0,1.805,0,5.464,1
2024-07-13T03:00:00.000Z,0.007,1.871,50.25,1.871,0,0,0,1.864,1
2024-07-13T04:00:00.000Z,0.52,0.271,47.07,0.271,0,0,0.249,0,1
2024-07-13T05:00:00.000Z,0.014,3.496,45.11,3.496,0,0,0,3.482,1
2024-07-13T06:00:00.000Z,0,4.507,26.6,4.507,0,0,0,4.507,1
2024-07-13T07:00:00.000Z,0,8.764,20.97,8.764,0,0,0,8.764,1
2024-07-13T08:00:00.000Z,0,9.361,5.17,9.361,0,0,0,9.361,1
2024-07-13T09:00:00.000Z,0,7.834,2.99,4.834,3,0,0,1.834,3.85
2024-07-13T10:00:00.000Z,0,4.468,7.73,4.468,0,0,0,4.468,3.85
2024-07-13T11:00:00.000Z,0,3.351,0.01,0.351,3,0,2.649,0,6.7
2024-07-13T12:00:00.000Z,0,3.561,4.1,1.1399474,2.4210526,0,1.2811053,0,9
2024-07-13T13:00:00.000Z,0,1.551,4.58,1.551,0,0,0,1.551,9
2024-07-13T14:00:00.000Z,0.072,0.248,14.18,0.248,0,0,0,0.176,9
2024-07-13T15:00:00.000Z,0.235,0.02,47.75,0.02,0,0,0.215,0,9
2024-07-13T16:00:00.000Z,1.782,0,108.49,0,0,0,1.782,0,9
2024-07-13T17:00:00.000Z,0.86,0,181.4,0,0,3,0,2.14,5.8421053
2024-07-13T18:00:00.000Z,0.408,0,213.19,0,0,3,0,2.592,2.6842105
2024-07-13T19:00:00.000Z,0.391,0,180.05,0,0,1.6,0,1.209,1
2024-07-13T20:00:00.000Z,0.402,0,140,0,0,0,0.402,0,1
2024-07-13T21:00:00.000Z,0.386,0,109.13,0,0,0,0.386,0,1
2024-07-13T22:00:00.000Z,0.384,0,105.49,0,0,0,0.384,0,1
2024-07-13T23:00:00.000Z,0.176,0.135,85.51,0.135,-0,0,0.041,0,1
2024-07-14T00:00:00.000Z,0.009,0.625,71.72,0.625,0,0,0,0.616,1
2024-07-14T01:00:00.000Z,0.044,1.094,62.54,1.094,0,0,0,1.05,1
2024-07-14T02:00:00.000Z,0,1.941,19.41,1.941,0,0,0,1.941,1
2024-07-14T03:00:00.000Z,0,3.748,18.53,3.748,0,0,0,3.748,1
2024-07-14T04:00:00.000Z,0.297,6.045,16.67,6.045,0,0,0,5.748,1
2024-07-14T05:00:00.000Z,0,8.863,14.28,8.863,0,0,0,8.863,1
2024-07-14T06:00:00.000Z,0,6.23,3,3.23,3,0,0,0.23,3.85
2024-07-14T07:00:00.000Z,0.124,3.217,2.99,0.217,3,0,2.907,0,6.7
2024-07-14T08:00:00.000Z,0.029,2.95,57.99,2.95,0,3,0,5.921,3.5421053
2024-07-14T09:00:00.000Z,0,2.312,4.99,0,2.312,0,2.312,0,5.7385053
2024-07-14T10:00:00.000Z,0,3.018,4.99,0.018,3,0,2.982,0,8.5885053
2024-07-14T11:00:00.000Z,0.241,3.29,5,2.8568476,0.43315235,0,0,2.1826953,9
2024-07-14T12:00:00.000Z,0,3.786,5.09,3.786,0,0,0,3.786,9
2024-07-14T13:00:00.000Z,0.207,0.984,5.07,0.984,0,0,0,0.777,9
2024-07-14T14:00:00.000Z,0.063,0.268,16.02,0.268,0,0,0,0.205,9
2024-07-14T15:00:00.000Z,1.223,0.015,35.06,0.015,0,0,1.208,0,9
2024-07-14T16:00:00.000Z,0.768,0,145.21,0,0,0,0.768,0,9
2024-07-14T17:00:00.000Z,0.827,0,192.2,0,0,1.6,0,0.773,7.3157895
2024-07-14T18:00:00.000Z,0.574,0,206.73,0,0,3,0,2.426,4.1578947
2024-07-14T19:00:00.000Z,0.406,0,205.4,0,0,3,0,2.594,1
2024-07-14T20:00:00.000Z,0.403,0,137.05,0,0,0,0.403,0,1
2024-07-14T21:00:00.000Z,0.391,0,106.77,0,0,0,0.391,0,1
2024-07-14T22:00:00.000Z,0.386,0,136.03,0,0,0,0.386,0,1
2024-07-14T23:00:00.000Z,0.601,0.051,110.88,0.051,-0,0,0.55,0,1
2024-07-15T00:00:00.000Z,0.103,1.774,97.59,1.774,0,0,0,1.671,1
2024-07-15T01:00:00.000Z,0.02,3.299,84.49,3.299,0,0,0,3.279,1
2024-07-15T02:00:00.000Z,0,2.375,84.5,2.375,0,0,0,2.375,1
2024-07-15T03:00:00.000Z,0,2.666,136.09,2.666,0,0,0,2.666,1
2024-07-15T04:00:00.000Z,0,5.161,138.52,5.161,0,0,0,5.161,1
2024-07-15T05:00:00.000Z,0,5.097,154.55,5.097,0,0,0,5.097,1
2024-07-15T06:00:00.000Z,0,8.974,120.08,8.974,0,0,0,8.974,1
2024-07-15T07:00:00.000Z,0,5.149,84.5,5.149,0,0,0,5.149,1
2024-07-15T08:00:00.000Z,0,6.307,84.5,6.307,0,0,0,6.307,1
2024-07-15T09:00:00.000Z,0,8,36.73,5,3,0,0,2,3.85
2024-07-15T10:00:00.000Z,0,4.73,66.24,2.3089474,2.4210526,0,0.11210526,0,6.15
2024-07-15T11:00:00.000Z,0.001,5.117,48.95,2.117,3,0,0.884,0,9
2024-07-15T12:00:00.000Z,0.216,2.086,72.18,2.086,0,0,0,1.87,9
2024-07-15T13:00:00.000Z,0.002,0.716,78.63,0.716,0,0,0,0.714,9
2024-07-15T14:00:00.000Z,0.064,0.146,109.61,0.146,0,0,0,0.082,9
2024-07-15T15:00:00.000Z,0.377,0,160.02,0,0,0,0.377,0,9
2024-07-15T16:00:00.000Z,1.934,0,160.01,0,0,0,1.934,0,9
2024-07-15T17:00:00.000Z,0.536,0,289.99,0,0,3,0,2.464,5.8421053
2024-07-15T18:00:00.000Z,0.389,0,300,0,0,3,0,2.611,2.6842105
2024-07-15T19:00:00.000Z,0.385,0,250.04,0,0,1.6,0,1.215,1
2024-07-15T20:00:00.000Z,0.399,0,100.08,0,0,0,0.399,0,1
2024-07-15T21:00:00.000Z,0.397,0,84.5,0,0,0,0.397,0,1
2024-07-15T22:00:00.000Z,0.393,0,117.63,0,0,0,0.393,0,1
2024-07-15T23:00:00.000Z,0.18,0.08,97.84,0.08,-0,0,0.1,0,1
2024-07-16T00:00:00.000Z,0,1.685,90.07,1.685,0,0,0,1.685,1
2024-07-16T01:00:00.000Z,0,3.829,60.04,0.829,3,0,2.171,0,3.85
2024-07-16T02:00:00.000Z,0.484,2.764,24.78,0,2.764,0,3.248,0,6.4758
2024-07-16T03:00:00.000Z,0.123,1.572,120,1.572,0,0,0,1.449,6.4758
2024-07-16T04:00:00.000Z,0,3.361,122.65,3.361,0,0,0,3.361,6.4758
2024-07-16T05:00:00.000Z,0.025,4.418,121.79,4.418,0,0,0,4.393,6.4758
2024-07-16T06:00:00.000Z,0.051,4.625,107.34,4.625,0,0,0,4.574,6.4758
2024-07-16T07:00:00.000Z,0.06,4.184,81.84,4.184,0,0,0,4.124,6.4758
2024-07-16T08:00:00.000Z,0,8.076,76.3,8.076,0,0,0,8.076,6.4758
2024-07-16T09:00:00.000Z,0,9.208,89.48,9.208,0,0,0,9.208,6.4758
2024-07-16T10:00:00.000Z,0,7.159,102.7,7.159,0,0,0,7.159,6.4758
2024-07-16T11:00:00.000Z,0.989,2.18,110.1,2.18,0,0,0,1.191,6.4758
2024-07-16T12:00:00.000Z,1.542,0,117.35,0,0,0,1.542,0,6.4758
2024-07-16T13:00:00.000Z,3.024,0.023,84.79,0.023,0,0,3.001,0,6.4758
2024-07-16T14:00:00.000Z,0.152,0.096,114.19,0.096,0,0,0.056,0,6.4758
2024-07-16T15:00:00.000Z,0.412,0.009,132.82,0.009,0,0,0.403,0,6.4758
2024-07-16T16:00:00.000Z,1.769,0,149.04,0,0,0,1.769,0,6.4758
2024-07-16T17:00:00.000Z,0.441,0,189.99,0,0,3,0,2.559,3.3179053
2024-07-16T18:00:00.000Z,0.406,0,150.1,0,0,2.20201,0,1.79601,1
2024-07-16T19:00:00.000Z,0.4,0,111.54,0,0,0,0.4,0,1
2024-07-16T20:00:00.000Z,0.403,0,120.01,0,0,0,0.403,0,1
2024-07-16T21:00:00.000Z,0.388,0,100.25,0,0,0,0.388,0,1
2024-07-16T22:00:00.000Z,0.399,0,116.17,0,0,0,0.399,0,1
2024-07-16T23:00:00.000Z,0.556,0.027,83.7,0.027,-0,0,0.529,0,1
2024-07-17T00:00:00.000Z,0.252,0.314,84.44,0.314,0,0,0,0.062,1
2024-07-17T01:00:00.000Z,0.083,3.057,83.07,3.057,0,0,0,2.974,1
2024-07-17T02:00:00.000Z,0.018,3.958,80.67,3.958,0,0,0,3.94,1
2024-07-17T03:00:00.000Z,0,5.214,91.52,5.214,0,0,0,5.214,1
2024-07-17T04:00:00.000Z,0.026,2.162,133.74,2.162,0,0,0,2.136,1
2024-07-17T05:00:00.000Z,0.413,7.441,128.3,7.441,0,0,0,7.028,1
2024-07-17T06:00:00.000Z,0,9.279,105.7,9.279,0,0,0,9.279,1
2024-07-17T07:00:00.000Z,0,12.206,82.14,11.103,1.103,0,0,10,2.04785
2024-07-17T08:00:00.000Z,0,9.791,67.1,9.791,0,0,0,9.791,2.04785
2024-07-17T09:00:00.000Z,0,6.808,56.97,3.808,3,0,0,0.808,4.89785
2024-07-17T10:00:00.000Z,0,7.307,69.71,7.307,0,0,0,7.307,4.89785
2024-07-17T11:00:00.000Z,0.559,2.061,66.82,2.061,0,0,0,1.502,4.89785
2024-07-17T12:00:00.000Z,0,1.834,76.2,1.834,0,0,0,1.834,4.89785
2024-07-17T13:00:00.000Z,0,1.022,77.37,1.022,0,0,0,1.022,4.89785
2024-07-17T14:00:00.000Z,0.051,0.345,82.14,0.345,0,0,0,0.294,4.89785
2024-07-17T15:00:00.000Z,0.231,0.015,115.03,0.015,0,0,0.216,0,4.89785
2024-07-17T16:00:00.000Z,0.565,0,115.02,0,0,0,0.565,0,4.89785
2024-07-17T17:00:00.000Z,1.361,0,140.01,0,0,0.7029575,0.6580425,0,4.1578947
2024-07-17T18:00:00.000Z,0.412,0,140.01,0,0,0,0.412,0,4.1578947
2024-07-17T19:00:00.000Z,0.407,0,140.06,0,0,3,0,2.593,1
2024-07-17T20:00:00.000Z,0.403,0,115.08,0,0,0,0.403,0,1
2024-07-17T21:00:00.000Z,0.387,0,160.02,0,0,0,0.387,0,1
2024-07-17T22:00:00.000Z,0.394,0,132.65,0,0,0,0.394,0,1
2024-07-17T23:00:00.000Z,0.291,0.006,98.33,0.006,-0,0,0.285,0,1
2024-07-18T00:00:00.000Z,0.045,0.996,89.1,0.996,0,0,0,0.951,1
2024-07-18T01:00:00.000Z,0.029,0.897,87.66,0.897,0,0,0,0.868,1
2024-07-18T02:00:00.000Z,0,3.357,86.51,3.357,0,0,0,3.357,1
2024-07-18T03:00:00.000Z,0,8.357,101.89,8.357,0,0,0,8.357,1
2024-07-18T04:00:00.000Z,0,6.34,127.07,6.34,0,0,0,6.34,1
2024-07-18T05:00:00.000Z,0,9.354,117.62,9.354,0,0,0,9.354,1
2024-07-18T06:00:00.000Z,0,8.812,97.58,8.812,0,0,0,8.812,1
2024-07-18T07:00:00.000Z,0,6.971,78.97,6.971,0,0,0,6.971,1
2024-07-18T08:00:00.000Z,0.088,8.111,60.78,8.111,0,0,0,8.023,1
2024-07-18T09:00:00.000Z,0,6.186,48.44,6.186,0,0,0,6.186,1
2024-07-18T10:00:00.000Z,0,7.591,41.42,5.0909474,2.5000526,0,0,2.5908947,3.37505
2024-07-18T11:00:00.000Z,0,5.292,40.3,2.292,3,0,0.708,0,6.22505
2024-07-18T12:00:00.000Z,0,2.921,39.71,0,2.921,0,2.921,0,9
2024-07-18T13:00:00.000Z,0.004,0.941,43.38,0.941,0,0,0,0.937,9
2024-07-18T14:00:00.000Z,0.034,0.265,44.69,0.265,0,0,0,0.231,9
2024-07-18T15:00:00.000Z,0.254,0.015,82.93,0.015,0,0,0.239,0,9
2024-07-18T16:00:00.000Z,1.638,0,100.08,0,0,0,1.638,0,9
2024-07-18T17:00:00.000Z,0.439,0,100.09,0,0,0,0.439,0,9
2024-07-18T18:00:00.000Z,0.391,0,155.47,0,0,3,0,2.609,5.8421053
2024-07-18T19:00:00.000Z,0.423,0,142.9,0,0,3,0,2.577,2.6842105
2024-07-18T20:00:00.000Z,0.418,0,112.9,0,0,1.6,0,1.182,1
2024-07-18T21:00:00.000Z,0.403,0,84,0,0,0,0.403,0,1
2024-07-18T22:00:00.000Z,0.407,0,121.01,0,0,0,0.407,0,1
2024-07-18T23:00:00.000Z,0.272,0.011,95.56,0.011,-0,0,0.261,0,1
2024-07-19T00:00:00.000Z,0.034,0.372,92.75,0.372,0,0,0,0.338,1
2024-07-19T01:00:00.000Z,0,4.193,94.42,4.193,0,0,0,4.193,1
2024-07-19T02:00:00.000Z,0.109,3.453,90.3,3.453,0,0,0,3.344,1
2024-07-19T03:00:00.000Z,0.041,4.364,94.22,4.364,0,0,0,4.323,1
2024-07-19T04:00:00.000Z,3.203,1.572,114.89,1.572,0,0,1.631,0,1
2024-07-19T05:00:00.000Z,1.644,2.401,110.42,2.401,0,0,0,0.757,1
2024-07-19T06:00:00.000Z,2.349,2.086,114.39,2.086,0,0,0.263,0,1
2024-07-19T07:00:00.000Z,1.411,2.298,81.43,2.298,0,0,0,0.887,1
2024-07-19T08:00:00.000Z,0.387,6.298,71.58,6.298,0,0,0,5.911,1
2024-07-19T09:00:00.000Z,0,8.935,62.36,8.935,0,0,0,8.935,1
2024-07-19T10:00:00.000Z,0.124,4.385,51.86,1.385,3,0,1.739,0,3.85
2024-07-19T11:00:00.000Z,0.12,3.135,52.71,0.135,3,0,2.985,0,6.7
2024-07-19T12:00:00.000Z,0.189,2.111,51.97,0,2.111,0,2.3,0,8.70545
2024-07-19T13:00:00.000Z,0.124,0.81,54.49,0.49994737,0.31005263,0,0,0.065894737,9
2024-07-19T14:00:00.000Z,0.42,0.129,72.77,0.129,0,0,0.291,0,9
2024-07-19T15:00:00.000Z,0.774,0.005,90.04,0.005,0,0,0.769,0,9
2024-07-19T16:00:00.000Z,0.566,0,148.27,0,0,0,0.566,0,9
2024-07-19T17:00:00.000Z,1.239,0,180.03,0,0,1.6,0,0.361,7.3157895
2024-07-19T18:00:00.000Z,0.643,0,182.08,0,0,3,0,2.357,4.1578947
2024-07-19T19:00:00.000Z,0.419,0,180.05,0,0,3,0,2.581,1
2024-07-19T20:00:00.000Z,0.43,0,123.11,0,0,0,0.43,0,1
2024-07-19T21:00:00.000Z,0.409,0,101.28,0,0,0,0.409,0,1
2024-07-19T22:00:00.000Z,0.386,0,103.4,0,0,0,0.386,0,1
2024-07-19T23:00:00.000Z,0.246,0.016,102,0.016,-0,0,0.23,0,1
2024-07-20T00:00:00.000Z,0.041,0.931,94.59,0.931,0,0,0,0.89,1
